id,name,phone,website_url
5663,Cabin Boys Brewery,9189334033,http://www.cabinboysbrewery.com
5664,Choc Beer Co,9183023002,http://www.petes.org
5665,COOP Ale Works,4058422667,http://www.coopaleworks.com
5666,Dead Armadillo Brewery,9182328627,http://www.dabrewery.com
5667,Elk Valley Brewing,,
5668,Fat Toad Brewing Company,9188641308,
5669,Frenzy Brewing Company,4059225437,
5670,Hanson Brothers Beer Company,,
5671,Harbinger Beer Company LLC,5803809398,http://harbingerbeer.com
5672,High Gravity Brewing Company,9184612605,http://PippinsTaproom.com
5673,Huebert Brewing Co.,4056346528,http://www.huebertbrewing.com
5674,Iron Monk Brewing Company,4057142585,http://www.ironmonkbeer.com
5675,Lake Texoma Lodge And Resort,5839310100,http://Laketexomalodge.com
5676,Land Run Craft Brewing Co.,4056267176,
5677,"Marshall Brewing Co, LLC",9182928781,http://www.marshallbrewing.com
5678,Mountain Fork Brewery,5804943233,http://www.mountainforkbrewery.com
5679,New Era Fine Fermentations,9188636688,
5680,Nothing's Left Brewing Co.,,http://www.nothingsleftbrew.co
5681,Prairie Artisan Ales,9189494318,http://www.prairieales.com
5682,Red Dirt Brewing Co,4058231632,
5683,Renaissance Brewing Co,9184090551,http://www.renaissancebeer.com
5684,Roughtail Brewing,4057716517,http://www.roughtailbeer.com
5685,"Royal Bavaria Brewhouse, Restaurant and Biergarten",4057997666,http://royal-bavaria.com
5686,Scissortail Brewing Co.,9186949948,http://www.scissortailbrew.com
5687,Skydance Brewing Company,4056868201,http://www.facebook.com/SkydanceBrewing/
5688,Stonecloud Brewing Co.,4056023966,http://stonecloudbrewing.com
5689,Twisted Spike Brewing Company,,
5690,Vanessa House Beer Company,4058164870,http://www.vanessahousebeerco.com
5691,Vortex Alley Brewery,5803044781,
5692,Welltown Brewing,,
5693,Willows Family Ales,9188956798,
5694,10 Barrel Brewing Co,5415851007,http://www.10barrel.com
5695,10 Barrel Brewing Co,5032241700,http://www.10barrel.com
5696,10 Barrel Brewing Co,5415851007,
5697,10 Barrel Brewing Co - Bend Pub,5415851007,
5698,1188 Brewing Co,5415751188,http://www.1188brewing.com
5699,13 Virtues Brewing Co,5032393831,http://www.13virtuesbrewing.com
5700,3 Sheets Brewery,5416190183,http://www.3sheetsbrewery.com
5701,7 Devils Brewing Co,5418083738,http://www.7devilsbrewery.com
5702,"Agrarian Ales, LLC",5416323803,http://www.agales.com
5703,Alameda Brewing Co,5034609025,http://www.alamedabrewing.com
5704,Alameda Brewing Co,5034609025,
5705,Alesong Brewing and Blending,5419723303,http://www.alesongbrewing.com
5706,Alesong Brewing and Tasting Room,5419723303,http://www.alesongbrewing.com
5707,Allegory Brewing,9713731253,http://www.allegorybrewing.com
5708,Ambacht Brewing,5038281400,http://www.ambacht.us
5709,Ancestry Brewery,5037060448,http://www.ancestrybrewing.com
5710,Arch Rock Brewing Co,5412470555,http://www.archrockbrewingcompany.com
5711,Arlington Club,5032234141,http://www.thearlingtonclub.com
5712,Assembly brewing,5037299080,http://www.assemblybrewingco.com
5713,Astoria Brewing Company,5037413040,
5714,Back Pedal Brewing Company,9714005950,http://backpedalbrewing.com
5715,Backside Brewing Co,5415801906,http://www.backsidebrewingco.com
5716,Baerlic Brewing Co,5034779418,http://www.baerlicbrewing.com
5717,Baker City Brewing Co,5415232337,http://www.barleybrowns.com
5718,Bandon Brewing Company,5413473911,http://www.bandonbrewingco.com
5719,Barley Browns Brewpub,5415234266,http://www.barleybrowns.com
5720,Barley Sprouts Brewery,5037586464,http://www.capturedbyporches.com
5721,Barsideous Brewing Co,5415701789,http://www.barsideousbrewing.com
5722,Base Camp Brewing Co,5034777479,http://www.basecampbrewingco.com
5723,Beer Valley Brewing Co,5418819088,http://www.beervalleybrewing.com
5724,Bend Brewing Co,5413831599,http://www.bendbrewingco.com
5725,Bend Brewing High Desert,5413831599,
5726,Bent Shovel Brewing,5038980220,http://www.bentshovelbrewing.com
5727,Bevel Craft Brewing,8313451922,http://www.bevelbeer.com
5728,Bier One Brewing,5412654630,http://www.bier-one.com
5729,Bierly Brewing @ Eats and Treats,5412575126,
5730,Big Horse Brewpub,5413864411,http://www.bighorsebrewpub.com
5731,Bill's Tavern and Brewhouse,5034362202,http://www.billstavernandbrewhouse.com
5732,Bine Valley Brewing,7602249889,http://www.binebrews.com
5733,Block 15,5417582077,
5734,Block 15 Brewery & Tap Room,5417522337,http://www.block15.com
5735,Boneyard Beer Co,5413232325,
5736,Boneyard Beer Co,5413232325,http://www.boneyardbeer.com
5737,"Boring Brewing Co., LLC",5034278619,http://www.boringbrewing.com
5738,Breakside Brewery,5037196475,http://www.breakside.com
5739,Breakside Brewery & Taproom,5037196475,http://www.breakside.com
5740,Breakside Brewery Slabtown,5034447597,http://breakside.com
5741,Brewed By Gnomes,,
5742,Brewers Union Local 180,5417822024,http://www.brewersunion.com
5743,Brewery 26,5037542250,http://www.brewery26.com
5744,Brewery In Planning - Bend,,
5745,Brewery In Planning - Eugene,,
5746,Brewery in Planning - Eugene,,
5747,"Brewery in Planning - Florence, OR",5419993109,
5748,Brewery In Planning - Portland,,
5749,Bricktowne Brewing Co,5419732377,http://www.bricktownebeer.com
5750,Bridge 99 Brewery,5412801690,
5751,BridgePort Brewing Co,5032417179,http://www.bridgeportbrew.com
5752,Bunsenbrewer,5033083150,http://www.bunsenbrewer.com
5753,Buoy Beer Company,5033254540,http://www.buoybeer.com
5754,Burnside Brewing Co,5032083476,http://www.burnsidebrewco.com
5755,Calapooia Brewing Co / Siletz Ales,5419281931,http://www.calapooiabrewing.com
5756,Caldera Brewing Co,5414824677,http://www.calderabrewing.com
5757,Cascade Brewing,5032960110,http://www.cascadebrewing.com
5758,Cascade Brewing Barrel House,5032658603,http://www.cascadebrewing.com
5759,Cascade Brewing Blending House,5033660730,http://www.cascadebrewing.com
5760,Cascade Lakes Brewing Co,5419233110,http://www.cascadelakes.com
5761,Chatoe Rogue Farmstead Brewery,5038389813,http://www.rogue.com
5762,Chehalem Valley Brewery,9718328131,http://www.chehalemvalleybrewery.com
5763,Chetco Brewing Company,5416615347,http://www.chetcobrew.com
5764,Claim 52 Brewing,5415546786,
5765,Climate City Brewing Co.,5414793725,http://www.climatecitybrewing.com
5766,Coalition Brewing Co,5038948080,http://www.coalitionbrewing.com
5767,Coin Toss Brewing Co,5033056220,http://www.cointossbrewing.com
5768,Coldfire Brewing,5415569374,http://www.coldfirebrewing.com
5769,Columbia River Brewing Co,5039436157,http://www.columbiariverbrewpub.com
5770,Common Block Brewing Company,5413262277,http://www.commonblockbrewing.com
5771,Conner Fields Brewing,5415082337,http://www.connerfields.com
5772,Conversion Brewing,5412592337,http://www.conversionbrewingcompany.com
5773,Cooper Mountain Ale Works,5035807175,http://www.coopermountainaleworks.com
5774,Craft Kitchen and Brewery,5416681766,http://www.craftkitchenandbrewery.com
5775,Crowing Hen,5038520037,
5776,Crux Fermentation Project,5413887558,http://www.cruxfermentation.com
5777,Crux Fermentation Project - Crux2,,
5778,Culmination Brewing Co,9712549114,http://www.culminationbrewing.com
5779,"DAMARKOM, INC.",,
5780,De Garde Brewing,5038151635,http://www.degardebrewing.com/
5781,Deception Brewing Company,9718328054,http://www.deceptionbrewingco.com
5782,Deep Space Brewing / Out of This World Pizza,5036298700,
5783,Defeat River Brewery,5418088862,http://www.defeatriverbrewery.com
5784,Deluxe Brewing Co,5419287699,http://www.deluxebrewing.com
5785,Deschutes Brewery,5413858606,http://www.deschutesbrewery.com
5786,Deschutes Brewery & Public House,5413829242,http://www.deschutesbrewery.com
5787,Deschutes Brewery & Public House,5032964906,http://www.deschutesbrewery.com
5788,Dirt Road Brewing,5415984221,http://dirtroadbrewing.com
5789,Double Mountain Brewery,5413870042,http://www.doublemountainbrewery.com
5790,Dragon's Gate Brewery,5412152622,http://www.dragonsgatebrewery.com
5791,Draper Brewing,5415805585,http://www.draperbrewing.com
5792,Drinking Horse Brewing Company,5035648165,http://www.drinkinghorsebeer.com
5793,Ecliptic Brewing,5032658002,http://www.eclipticbrewing.com
5794,Elk Horn Brewery,5415058356,http://www.elkhornbrewery.com
5795,Evasion Brewing - Production Facility,5038355322,http://www.evasionbrewing.com
5796,Ex Novo Brewing Co,5038948251,http://www.exnovobrew.com
5797,Falling Sky Brewing,5415057096,http://www.fallingskybrewing.com
5798,Fearless Brewing Co,5036302337,http://www.fearless.beer
5799,Feckin Brewery,5038805608,http://www.fecknbrew.com
5800,Fire On the Mountain Brewing Co,5038948973,http://www.portlandwings.com
5801,Flat Tail Brewing Co,5417582229,http://www.flattailcorvallis.com
5802,FlyBoy Brewing,5039081281,http://www.flyboybeer.com
5803,Fort George Brewery,5033257468,http://www.fortgeorgebrewery.com
5804,Freebridge Brewing,5417691234,http://www.freebridgebrewing.com
5805,Full Sail Brewery - Riverplace,5032225343,http://www.fullsailbrewing.com
5806,Full Sail Brewing Co,5413862281,http://www.fullsailbrewing.com
5807,Funhouse Brews,3147532669,http://www.funhousebrews.com
5808,G Man Brewery / G-Man Sports Bar,5033105159,http://www.hotseatsportsbar.com
5809,"Gateway Brewing, Inc",5039759103,http://gatewaybrewingpdx.com
5810,Geist Beerworks,5417288663,
5811,Gigantic Brewing Co,5032083416,http://www.giganticbrewing.com
5812,Gilgamesh Brewing Co,9702014409,http://gilgameshbrewing.com
5813,Golden Valley Brewery and Pub,,
5814,Good Earth Brewing,5598609998,http://www.goodearthbrewing.com
5815,GoodLife Brewing Company,5417280749,http://www.goodlifebrewing.com
5816,Grain Station Brew Works,5036872739,http://www.grainstation.com
5817,Great Notion Brewing,5035484491,http://www.greatnotionpdx.com
5818,Great Notion Brewing NW,5035484491,
5819,Grixsen Brewing Co,9713473100,http://www.grixsen.com
5820,Ground Breaker Brewing,5039284195,http://www.harvesterbrewing.com
5821,Hair of the Dog Brewing Co,5032326585,http://www.hairofthedog.com
5822,Heater Allen Brewery,5034724898,http://www.heaterallen.com
5823,Hermiston Brewing Co,5412897415,
5824,Hondo's Brew and Cork Pub,5033252234,http://www.hondosbrew.net
5825,Hop Cycle Brewing Company,5032770997,http://www.hopcyclebrewing.com
5826,Hop Valley Brewing Co,,
5827,Hop Valley Brewing Co,5417443330,http://www.hopvalleybrewing.com
5828,Hopworks Urban Brewery,5032324677,http://www.hopworksbeer.com
5829,Immersion Brewing,5416337821,http://www.imbrewing.com
5830,JD's Sports Pub and Brewery,5414710383,http://www.jdssportsbarandbrewery.com
5831,"Kaiser Brewing Company, LLC",5034129628,http://www.kaiserbrewingco.com
5832,Kells Brew Pub,5037197175,http://Kellsbrewpub.com
5833,Klamath Basin Brewing Co,5412735222,http://www.kbbrewing.com
5834,Kobold Brewing,5416783884,http://www.koboldbrewing.com
5835,Krauski's Brewskis / The Hoppy Brewer,5033288474,http://www.oregonshoppyplace.com
5836,LABrewatory,9712718151,http://www.thelabrewatory.com
5837,Laurelwood Public House & Brewery - SE Portland,5039436157,
5838,Laurelwood Public House and Brewery - NE,5032820622,http://laurelwoodbrewingco.com
5839,Leikam Brewing,5032309636,http://www.leikambrewing.com
5840,Level Beer,5037141222,http://www.levelbeer.com
5841,Little Beast Brewing,5033295107,http://www.littlebeastbrewing.com/
5842,Logsdon Farmhouse Ales,5414909161,http://www.farmhousebeer.com
5843,"Lompoc Brewing, LLC/ The 5th Quadrant",5032883996,http://www.newoldlompoc.com/5thquadranthome.html
5844,Long Brewing LLC,5033498341,http://www.longbrewing.com
5845,Look Long Brewing Company,5032860343,http://www.looklongbrewingcompany.com
5846,Lookingglass Brewery,5413788565,http://www.lookingglassbrewery.com
5847,Lucky Labrador Beer Hall,5035174352,http://www.luckylab.com
5848,Lucky Labrador Brewpub,5032363555,http://www.luckylab.com
5849,Madcow Brewing Co.,,http://www.madcowbrewing.com
5850,Manifest Beer Company,5412067232,http://www.manifestbeer.com
5851,Max's Fanno Creek Brew Pub,5036249400,http://www.maxsfannocreek.com
5852,Mazama Brewing Co,15412301810,http://www.mazamabrewing.com
5853,McKenzie Brewing Company,5416862739,http://www.steelheadbrewery.com
5854,McMenamins - Cedar Hills,5036410151,
5855,McMenamins Breweries,5032230109,http://www.mcmenamins.com
5856,McMenamins Concordia Brewery at Kennedy School,5032881937,http://www.mcmenamins.com
5857,McMenamins Cornelius Pass Roadhouse,5036406174,http://www.mcmenamins.com
5858,McMenamins Crystal Ballroom Brewery,5037785625,http://www.mcmenamins.com
5859,McMenamins Edgefield Brewery,5036674352,http://www.mcmenamins.com
5860,McMenamins Fulton Pub and Brewery,5032464363,http://www.mcmenamins.com
5861,McMenamins High Street Brewery,5413454913,http://www.mcmenamins.com
5862,McMenamins Highland Pub and Brewery,5036653015,http://www.mcmenamins.com
5863,McMenamins Hillsdale Brewery and Public House,5032931753,http://www.mcmenamins.com
5864,McMenamins John Barleycorns,5036846253,http://www.mcmenamins.com
5865,McMenamins Lighthouse Brewery,5419949628,http://www.mcmenamins.com
5866,McMenamins Murray & Allen,5035269618,http://www.mcmenamins.com
5867,McMenamins Oak Hills Brewery,5036450117,http://www.mcmenamins.com
5868,McMenamins Old Church Brewery,5034272505,http://www.mcmenamins.com/Wilsonville
5869,McMenamins Old St. Francis School,5413825174,http://www.mcmenamins.com
5870,McMenamins on Monroe,5417580880,
5871,McMenamins Roseburg Station Brewery,5416721934,http://www.mcmenamins.com
5872,McMenamins Thompson Brewery,5033712945,http://www.mcmenamins.com
5873,McMenamins West Linn Brewery,5036562935,http://www.mcmenamins.com
5874,Mia and Pias Pizzeria/Brewhouse,5418844880,
5875,Migration Brewing Co,5032065221,http://www.migrationbrewing.com
5876,Migration Brewing Co,,
5877,Misty Mountain Brewery,5418132599,
5878,Modern Times - The Belmont Fermentorium,,
5879,Monkless Belgian Ales,5416105492,http://www.monkless.com
5880,Montavilla Brew Works,5039543440,http://www.montavillabrew.com
5881,Moonshrimp Brewing,5039702234,http://www.moonshrimpbrewing.com
5882,Mount Hood Brewing Co,5032723272,http://www.mthoodbrewing.com
5883,Mountain View Brewing,5414410314,
5884,Mt Tabor Brewing Co,3605678199,http://www.mttaborbrewing.com
5885,Natian Brewery,9716787116,http://www.natianbrewery.com
5886,Ninkasi Brewing Co,5413442739,http://www.ninkasibrewing.com
5887,North Forty Beer Company,5413216636,http://www.northfortybeer.com
5888,Oakenbrau,9715063126,http://www.oakenbrau.com
5889,Oakshire Brewing,5416884555,http://www.oakbrew.com
5890,Oblivion Brewing Co,5417283509,http://www.oblivionbrewingco.com
5891,Occidental Brewing,5037197102,http://www.occidentalbrewing.com
5892,Ochoco Brewing Co,5412330883,http://www.ochocobrewing.com
5893,Old 99 Brewing Co,5417848012,http://www.old99brewing.com
5894,Old Market Pub and Brewery,5032440450,http://www.drinkbeerhere.com
5895,Old Town Brewing,5032005988,http://www.otbrewing.com
5896,Opposition Brewing Company,5412108550,http://www.oppositionbrewing.com
5897,Ordnance Brewing,5413148568,http://www.ordnancebrewing.com
5898,Oregon City Brewing Company,5039081948,http://www.ocbeerco.com
5899,Oregon Trail Brewery,5417583527,http://www.oregontrailbrewery.com
5900,Osmo's Alehouse,5418420557,
5901,Pelican Brewing Company,5039657007,http://www.pelicanbrewery.com
5902,Pelican Brewing Company - Cannon Beach,5039083377,
5903,Pelican Brewing Company - Tillamook,5039657007,
5904,PFriem Family Brewers,5413210490,http://www.pfriembeer.com
5905,PINTS Brewing Company and Urban Taproom,5035642739,http://www.pintsbrewing.com
5906,Plank Town Brewing,4582017039,http://planktownbrewing.com
5907,Pono Brewing Company,5034328400,http://www.ponobrewing.com
5908,Portal Brewing Co,5419410240,http://www.portalbrewingco.com
5909,Portland Brewing/North American Breweries,5032267623,http://www.portlandbrewing.com
5910,Portland U-Brew & Pub,5039432727,http://www.portlandubrewandpub.com
5911,"Prodigal Son Brewery and Pub, The",5412766090,http://www.prodigalsonbrewery.com
5912,Public Coast Brewing,5034360285,http://www.publiccoastbrewing.com
5913,RAM Restaurant and Brewery - Clackamas,5036591282,
5914,RAM Restaurant and Brewery - Medford,4582259816,
5915,RAM Restaurant and Brewery - Salem,5033631904,http://www.theram.com
5916,Ratchet Brewery,5035809864,
5917,Reach Break Brewing,5034680743,
5918,Ridgewalker Brewing,5038671634,
5919,RiverBend Brewing Pub,5415507550,http://www.riverbendbrewing.com
5920,Rock Bottom Brewery - Portland,5037962739,http://www.rockbottom.com
5921,Rogue Ales Brewery,5032413800,http://rogue.com
5922,Rogue East Side Pub & Pilot Brewery,5032413800,http://www.buckmanbrewing.com
5923,Rosenstadt Brewery LLC,,http://www.rosenstadtbrewery.com
5924,Royale Brewing Company,9712795587,http://www.royalebeer.com
5925,Running Dogs Brewery,5033971103,http://www.runningdogsbrewery.com
5926,"Ruse Brewing, LLC.",5036628325,http://www.rusebrewing.com
5927,Rusty Truck Brewing Company,5419947729,http://www.rustytruckbrewing.com
5928,Salem Ale Works,5039908486,http://www.aleinsalem.com
5929,Sam Bond's Brewing Co,5412468162,http://www.sambondsbrewing.com
5930,Santiam Brewing Co,5035075257,http://www.santiambrewing.com
5931,Sasquatch Brewery,5038415687,http://www.sasquatchbrewery.com
5932,Sasquatch Pub,5038415687,
5933,Scout Beer,5032064735,http://www.scoutpdx.com
5934,Seaside Brewery,5037175451,http://www.seasidebrewery.com
5935,Second Profession Brewing Company,5032885882,http://www.secondprofessionbrewing.com
5936,Seven Brides Brewery,5038744677,http://www.sevenbridesbrewing.com
5937,Shade Tree Brewing,5413833730,http://www.shadetreebrewing.com
5938,Silver Falls Brewery,5038733022,http://www.silverfallsbrewery.com
5939,Silver Moon Brewing,5413888331,
5940,Silver Moon Brewing,5413888331,http://www.SilverMoonBrewing.com
5941,Siuslaw Brewing,5417401606,
5942,Sky High Brewing,5412073277,http://www.skyhighbrewing.com
5943,Smith Rock Brewing,5412797005,http://www.smithrockbrewing.com
5944,Smockville Brewhouse,5036101506,http://www.smockvillebrewhouse.com
5945,Solera Brewery,5413525500,http://www.solerabrewery.com
5946,Splintercat Brewing,,
5947,Standing Stone Brewing Co,5414822448,http://www.standingstonebrewing.com
5948,Steens Mountain Brewing Company,5415891159,
5949,Stickmen Brewery,,
5950,StormBreaker Brewing,,
5951,StormBreaker Brewing St. Johns,9712551481,http://www.stormbreakerbrewing.com
5952,Sunriver Brewing,5413065188,http://www.sunriverbrewingcompany.com
5953,Super Brewing Company LLC,5037193435,
5954,Table Rock Brewing LLC,5419440829,
5955,Tandem Brewing Co,2087416774,http://www.tandembrewing.com
5956,Terminal Gravity Brewing Co,5414260158,http://www.terminalgravitybrewing.com
5957,The Ale Apothecary,5414081525,http://www.thealeapothecary.com
5958,The Hop Haus,5033108113,
5959,The Viking Braggot Company,5416538371,http://www.drinkviking.com
5960,Three Creeks Brewing Co,5415491963,http://www.threecreeksbrewing.com
5961,Three Creeks Production,5415491963,
5962,Three Mugs Brewing Company,9713220232,http://threemugsbrewing.com
5963,Thunder Island Brewing,9712314599,http://www.thunderislandbrewing.com
5964,Two Kilts Brewing,5036251700,http://www.twokiltsbrewing.com
5965,Two-Shy Brewing,5412362055,http://www.twoshybrewing.com
5966,Upright Brewing Co,,http://www.uprightbrewing.com
5967,Uptown Market Brewing,5033364783,http://www.uptownmarketpdx.com
5968,Vagabond Brewing,5035129007,http://www.vagabondbrewing.com
5969,Vanguard Brewing Company,5039293774,http://www.vanguardbrewing.com
5970,Vanport Brewing Company,5032670219,
5971,Vertigo Brewing,5036456644,http://www.vertigobrew.com
5972,Von Ebert Brewing,5038207721,http://vonebertbrewing.com
5973,Von Ebert Brewing,,
5974,Walkabout Brewing Co,5417344677,
5975,Waltz Brewing,5038966057,http://www.waltzbrewing.com
5976,Wayfinder Beer,5037182337,http://www.wayfinder.beer
5977,Werner Brewing Company,5038126040,
5978,Wet Dog Cafe & Brewery,5033256975,http://www.wetdogcafe.com
5979,Widmer Brothers Brewing,5032812437,
5980,Wild Ride Brewing,5415168544,http://www.wildridebrew.com
5981,Wild River Brewing and Pizza Co,5414717487,http://www.wildriverbrewing.com
5982,Wild River Brewing and Pizza Co - Grants Pass,5414717487,http://www.wildriverbrewing.com
5983,Wizards of Williams Hops Garden and Craft Brewery,5414156191,
5984,Wm Roesch Brewing Company,5413773511,
5985,Wolf Tree Brewery,5419612022,http://www.wolftreebrewery.com
5986,Wolves & People Farmhouse Brewery,5034876873,http://www.wolvesandpeople.com
5987,Worthy Brewing Company,5416394772,http://www.worthybrewing.com
5988,Xicha Brewing Co.,5039908292,https://www.xichabrewing.com
5989,Yachats Brewing,,
5990,Zoiglhaus Brewing Company,9713392374,http://www.zoiglhaus.com
5991,180 and Tapped,4127375273,http://www.180andtapped.com
5992,2 Dogz and A Guy Brewing,5704320069,http://2dogzandaguybrewing.com
5993,2nd Story Brewing Company,2673145770,http://www.2ndstorybrewing.com/
5994,2SP Brewing Company,4844837860,http://www.2spbrewing.com
5995,412 Brews,,http://www.412brews.com
5996,Abjuration Brewing,4127661668,http://www.abjurationbrewing.com
5997,Aldus Brewing Company,7176342407,http://www.aldusbrewing.com
5998,All Saints Brewing Co,7242891202,http://www.allsaintscraftbrewing.com
5999,Allegheny City Brewing,4129043732,http://www.alleghenycitybrewing.com
6000,Allentown Brew Works,6104337777,http://www.thebrewworks.com
6001,Amazon Beer,559132125400,http://www.amazonbeer.com.br
6002,American Honor Beer Co,,http://www.BoondoggleBeer.com
6003,Appalachian Brewing Co - Collegeville,4849736064,http://www.abcbrew.com
6004,Appalachian Brewing Co - Gettysburg Gateway,7173982419,http://www.abcbrew.com
6005,Appalachian Brewing Co - Harrisburg,7172211080,http://www.abcbrew.com
6006,Appalachian Brewing Co - Lititz,7172211080,http://www.abcbrew.com
6007,Appalachian Brewing Co - Mechanicsburg,7177954660,http://www.abcbrew.com
6008,Arundel Cellars & Brewing Co,8147251079,http://www.arundelcellars.com
6009,Aston Abbey Brewing Co,6102452178,http://www.astonabbeybrewing.com
6010,Attic Brewing,7082047376,
6011,Aurochs Brewing Company,7242608737,
6012,Bangor Trust Brewing,6104523232,http://bangortrustbrewing.com
6013,Bar Hygge / Brewery Techne,,
6014,Barley Creek Brewing Co,5706299399,http://www.barleycreek.com
6015,Battlefield Brew Works,7173982907,http://www.battlefieldbrewworks.com
6016,Bayonet Cider Company,5134841943,
6017,Beaver Brewing Co,,http://www.beaverbrewingcompany.com
6018,Benny Brewing Co.,5702356995,http://www.martysblueroom.com
6019,Bent Run Brewing Co,8147578269,http://www.bentrunbrewing.com
6020,Berwick Brewing Co,5707524313,http://www.berwickbrewing.com
6021,Big Bottom Brewery,7175028800,http://www.facebook.com/bigbottombrewery
6022,Birthright Brewing Co.,6103652225,http://www.birthrightbrewingco.com
6023,Black Forest Brewery,7174507217,http://www.blackforestbrewery.net
6024,Black Wolf Brewing LLC,,
6025,Bloom Brew,7243224494,http://www.bloombrew.com
6026,Blue Canoe Brewery,8147750077,
6027,Blueprint Brewing Co.,4843197901,http://www.blueprintbrewco.com
6028,Bluestone Brewing Company,5707310222,http://www.bluestonebrewingcompany.com
6029,"Bog Turtle Brewery, LLC",4847580416,http://www.bogturtlebrewery.com
6030,Boneshire Brew Works,7174127814,http://www.boneshire.com
6031,Bonn Place Brewing,6104196660,http://www.bonnbrewing.com
6032,Boom City Brewing,2722022956,http://www.boomcitybrewing.com
6033,Boxcar Brewing Co LLC,4849472503,http://www.boxcarbrewingcompany.com
6034,Braeloch Brewing Company,3026056473,
6035,Brasserie Reghaia,771791,
6036,Breaker Brewing Company,,
6037,Brew 32,7242528464,http://Www.brew32craft.com
6038,Brew Gentlemen,4128715075,http://www.brewgentlemen.com
6039,"Brewerie at Union Station, The",8144542200,http://www.brewerie.com
6040,Brewery ARS,2159605173,http://breweryars.com
6041,Brewery in Planning - Bala Cynwyd,6103248227,http://www.pabrewreview.com
6042,"Brewery in Planning - Chambersburg, PA",7172630027,
6043,Brewery in Planning - Erie,,
6044,"Brewery in Planning - GIBSONIA, PA",7249101619,
6045,Brewery in Planning - Harrisburg,,
6046,Brewery In Planning - Levittown PA,,
6047,Brewery In Planning - Marysville,7176937687,http://www.mellowmink.com
6048,Brewery in Planning - Philadelphia,,http://www.cartesianbrewing.com
6049,Brewery In Planning - Philadelphia,2155146630,
6050,Brewery In Planning - Philadelphia,,
6051,Brewery in Planning - WEXFORD,4127264889,
6052,Brewery in Planning - Yardley,,
6053,Brewtus Brewing Co,7243086293,http://www.brewtusbrewing.com
6054,Brixton Brewing,7247282227,http://www.brixtonbrewing.com
6055,Broken Chair Brewery,4848663948,http://www.brokenchairbrewery.com
6056,Broken Goblet Brewing,2678125653,http://www.brokengoblet.com
6057,Bubes Brewery,7176532056,http://www.bubesbrewery.com
6058,Bucks County Brewery,6094392468,http://www.buckscountybrewery.com
6059,Bullfrog Brewery,5703264700,http://www.bullfrogbrewery.com
6060,Bullfrog Brewery - Production Only,5703264700,
6061,Buon Appetito Ristorante,7172250666,http://www.buon-appetito-ristorante.com
6062,Burghâers Brewing,4129739628,http://Burgherspgh.com
6063,Butler Brew Works,7242645347,http://www.butlerbrewworks.com
6064,Cave Brewing Co,6107391381,http://www.cavebrewing.com
6065,Cellar Works Brewing Co.,7245242120,http://www.cellarworksbrewing.com
6066,Center Square Brewing / Altland House,7172599535,http://centersquarebrew.com
6067,Chatty Monks Brewing Company,4848180176,http://www.chattymonks.com
6068,Church Brew Works/Lawrenceville Brewery Inc.,4126888200,http://www.churchbrew.com
6069,Cinderlands Beer Co.,4122510656,http://www.cinderlands.com
6070,Clarion River Brewing Company,8142978399,http://www.clarionriverbrew.com
6071,Coal Country Brewing,8144198648,http://www.coalcountrybrewing.net
6072,Coal Tipple Brewery / Kramer Farms,7248993344,http://www.coaltipplebrewery.com
6073,Cobblehaus Brewing Company,4122648000,http://www.cobblehauspa.com
6074,Collusion Tap Works,7178488400,http://www.collusiontapworks.com
6075,Columbia Kettle Works,7173422374,http://www.columbiakettleworks.com
6076,Conny Creek Brewing Co,,http://www.facebook.com/ConnyCreekBrewing/
6077,Conshohocken Brewing - Bridgeport,,http://www.conshohockenbrewing.com
6078,Conshohocken Brewing Co.,6108978962,http://www.conshohockenbrewing.com
6079,Conyngham Brewing Company,5707105752,http://www.conynghambrewing.com
6080,Copper Kettle Brewing Co,,
6081,CoStar Brewing Inc.,,
6082,Couch Brewery,4124411724,http://www.couchbrewery.com
6083,Covered Bridge Brewhaus Taproom,5702054867,http://squareup.com/store/covered-bridge-brewhaus
6084,CR Brewing Company,4122987053,http://www.crbrewingcompany.com
6085,Crime & Punishment Brewing Company,2152352739,http://www.crimeandpunishmentbrewery.com
6086,Crooked Eye Brewery,2152859253,http://crookedeyebrewery.com
6087,Crooked Tongue Brewing,7248563765,http://www.crookedtonguebrewing.com
6088,Crowded Castle Brewing Co. Inc.,4842520077,http://www.crowdedcastle.com
6089,Crystal Ball Brewing,,http://www.crystalballbrewing.com
6090,Curran Brewing Co,5707959490,http://www.curranbrewing.com
6091,D. G. Yuengling and Son Inc,5706224141,http://www.yuengling.com
6092,D. G. Yuengling and Son Inc,2156319461,http://www.yuengling.com
6093,Dancing Gnome Beer,4124082083,http://www.dancinggnomebeer.com
6094,Daugherty Brewing Company,,http://www.daughertybrewingcompany.com
6095,Depot Saloon,7245884201,http://www.depotsaloon.com
6096,Desperate Times Brewing Co,7177063192,http://www.desperatetimesbrewery.com
6097,Devout Brewing,,http://www.devoutbrewingco.com
6098,Divine Swine BBQ,7178799494,http://www.divine-swine-bbq.com
6099,Doc G's Brewing Company,8142997938,
6100,Dock Street Brewery,2157262337,http://www.dockstreetbeer.com
6101,Dock Street Brewing Co,,
6102,Double D Brewing / Dommy's Pizza,7245676789,http://dommyspizza.com
6103,Doylestown Brewing Co,2153401414,
6104,Duquesne Brewing of Pittsburgh,4128312779,
